124790	RED	124805
124805	BLACK	124820
124820	RED	124835
124835	RED	124835
124835	BLACK	124820
124835	RED	124851
124851	RED	124851
124851	BLACK	124835
124851	BLACK	124881
124851	BLACK	124851
124881	BLACK	124927
124897	RED	124897
124897	BLACK	124912
124912	BLACK	124881
124927	BLACK	124912
124927	BLACK	125324
124942	RED	124942
124942	BLACK	124958
124958	BLACK	125034
124973	BLACK	124988
124988	RED	124973
124988	RED	125003
125003	RED	125003
125003	BLACK	124988
125003	RED	124958
125034	BLACK	125003
125034	BLACK	124927
125064	RED	125064
125064	BLACK	125080
125080	RED	125095
125095	BLACK	125080
125095	BLACK	125156
125125	RED	125141
125141	BLACK	125095
125141	RED	125141
125156	RED	125034
125186	RED	125217
125217	BLACK	125217
125217	BLACK	125247
125232	RED	125232
125232	BLACK	125232
125232	RED	125217
125232	BLACK	125232
125247	RED	125232
125247	RED	125156
125263	BLACK	125278
125278	BLACK	125247
125293	BLACK	125293
125293	RED	125278
125308	RED	125308
125308	BLACK	125293
125324	BLACK	125980
125339	RED	125354
125354	BLACK	125370
125370	RED	125354
125370	BLACK	125385
125385	RED	125385
125385	BLACK	125370
125385	RED	125385
125385	BLACK	125690
125400	BLACK	125476
125476	RED	125492
125492	RED	125492
125492	BLACK	125476
125492	RED	125598
125507	BLACK	125492
125522	RED	125507
125598	BLACK	125598
125598	BLACK	125598
125598	RED	125644
125629	BLACK	125629
125629	BLACK	125598
125644	RED	125644
125644	BLACK	125629
125644	RED	125385
125659	BLACK	125659
125659	BLACK	125644
125675	RED	125675
125675	BLACK	125659
125675	RED	125675
125690	BLACK	125324
125705	RED	125705
125705	BLACK	125720
125720	RED	125705
125720	RED	125766
125736	RED	125736
125736	BLACK	125720
125766	BLACK	125812
125782	BLACK	125766
125812	BLACK	125843
125827	BLACK	125843
125843	RED	125827
125843	BLACK	125812
125843	BLACK	125843
125843	BLACK	125690
125858	RED	125858
125858	BLACK	125873
125873	RED	125888
125873	BLACK	125873
125888	BLACK	125919
125888	RED	125904
125904	BLACK	125888
125919	RED	125904
125919	BLACK	125843
125919	BLACK	125934
125934	BLACK	125919
125980	RED	125980
125980	BLACK	125934
125980	RED	124774
125995	RED	125995
125995	BLACK	126010
126010	RED	125995
126010	BLACK	126041
126026	RED	126041
126041	BLACK	126010
126041	RED	126041
126041	BLACK	126132
126087	BLACK	126102
126102	RED	126132
126102	BLACK	126117
126117	RED	126102
126117	BLACK	126117
126132	RED	126117
126132	BLACK	126041
126132	BLACK	126132
126132	BLACK	125980
126148	BLACK	126163
126163	RED	126148
126163	BLACK	126224
126209	BLACK	126163
126224	RED	126209
126224	BLACK	126132
126239	RED	126239
126239	BLACK	126239
126239	BLACK	126270
126255	BLACK	126239
126270	BLACK	126224
126285	RED	126285
126285	BLACK	126300
126300	BLACK	126270
126331	RED	126346
126346	BLACK	126300
126361	RED	126346
126361	BLACK	135944
126377	BLACK	126392
126392	BLACK	126438
126392	RED	126422
126422	BLACK	126392
126422	RED	126422
126438	BLACK	126499
126453	BLACK	126468
126468	RED	126453
126468	BLACK	126438
126483	BLACK	126468
126499	RED	126483
126499	RED	126804
126514	RED	126514
126514	BLACK	126529
126529	BLACK	126544
126544	RED	126544
126544	BLACK	126529
126544	BLACK	126621
126560	RED	126560
126560	BLACK	126560
126560	BLACK	126544
126560	RED	126575
126575	BLACK	126560
126590	RED	126575
126621	RED	126499
126636	RED	126636
126636	BLACK	126636
126636	RED	126651
126651	BLACK	126636
126651	RED	126697
126667	RED	126682
126682	BLACK	126651
126697	RED	126682
126697	BLACK	126697
126697	BLACK	126697
126697	BLACK	126621
126712	RED	126712
126712	BLACK	126712
126712	RED	126712
126712	BLACK	126758
126728	RED	126728
126728	BLACK	126743
126743	RED	126728
126743	RED	126712
126758	RED	126758
126758	BLACK	126743
126758	RED	126697
126789	RED	126789
126789	BLACK	126804
126804	BLACK	126758
126804	BLACK	126804
126804	BLACK	127094
126819	RED	126850
126850	BLACK	126850
126850	BLACK	126865
126865	RED	126865
126865	BLACK	126850
126865	BLACK	126804
126880	RED	126880
126880	BLACK	126895
126895	BLACK	126972
126911	RED	126926
126926	BLACK	126941
126941	RED	126956
126941	RED	126956
126956	BLACK	126941
126956	RED	126956
126956	RED	126895
126956	BLACK	126956
126972	RED	127018
126987	RED	126987
126987	BLACK	126987
126987	BLACK	126972
127018	RED	127018
127018	BLACK	126987
127018	BLACK	127018
127018	BLACK	127018
127018	RED	126865
127048	BLACK	127063
127063	RED	127048
127063	BLACK	127018
127063	BLACK	127063
127094	RED	127063
127094	RED	127567
127109	BLACK	127109
127109	BLACK	127124
127109	BLACK	127109
127124	RED	127109
127124	RED	127246
127140	RED	127155
127155	BLACK	127170
127155	RED	127155
127170	RED	127201
127185	RED	127185
127185	BLACK	127170
127201	RED	127185
127201	BLACK	127124
127216	RED	127216
127216	BLACK	127201
127231	RED	127216
127246	BLACK	127246
127246	BLACK	127246
127246	BLACK	127353
127262	RED	127262
127262	BLACK	127292
127292	RED	127262
127292	RED	127292
127292	BLACK	127292
127292	RED	127307
127292	BLACK	127292
127307	BLACK	127307
127307	BLACK	127307
127307	RED	127246
127323	BLACK	127323
127323	BLACK	127307
127338	RED	127353
127353	BLACK	127323
127353	BLACK	127094
127368	RED	127368
127368	BLACK	127384
127384	RED	127368
127384	BLACK	127430
127399	RED	127399
127399	BLACK	127384
127399	RED	127399
127430	RED	127521
127445	RED	127445
127445	BLACK	127475
127460	RED	127445
127475	BLACK	127430
127491	BLACK	127475
127521	RED	127491
127521	BLACK	127353
127536	RED	127536
127536	BLACK	127567
127552	RED	127536
127567	BLACK	127521
127567	BLACK	127567
127567	BLACK	129398
127582	RED	127613
127613	BLACK	127643
127643	BLACK	127872
127689	RED	127689
127689	BLACK	127719
127719	RED	127735
127719	BLACK	127719
127735	RED	127765
127750	BLACK	127735
127765	RED	127750
127765	BLACK	127765
127765	BLACK	127765
127765	RED	127872
127780	BLACK	127796
127796	RED	127842
127811	BLACK	127826
127826	RED	127811
127826	RED	127796
127842	RED	127842
127842	BLACK	127826
127842	BLACK	127765
127842	RED	127857
127857	BLACK	127842
127872	RED	127857
127872	RED	127643
127872	BLACK	127872
127872	BLACK	127567
127887	RED	127887
127887	BLACK	127887
127887	BLACK	127918
127903	BLACK	127887
127918	RED	127979
127918	RED	127933
127933	BLACK	127964
127964	RED	127933
127964	BLACK	127918
127979	RED	127979
127979	BLACK	127964
127979	BLACK	128086
127994	RED	127994
127994	BLACK	127994
127994	BLACK	127979
128009	RED	128025
128025	BLACK	128055
128025	RED	128025
128055	RED	128086
128070	RED	128070
128070	BLACK	128055
128086	RED	127994
128086	BLACK	128086
128086	BLACK	128254
128101	RED	128101
128101	BLACK	128101
128101	BLACK	128116
128116	RED	128116
128116	BLACK	128101
128116	RED	128162
128116	BLACK	128131
128131	RED	128116
128131	BLACK	128116
128162	BLACK	128131
128162	BLACK	128086
128177	RED	128177
128177	BLACK	128177
128177	RED	128177
128177	BLACK	128162
128192	RED	128208
128208	BLACK	128208
128208	RED	128177
128208	BLACK	128223
128223	RED	128208
128238	RED	128254
128254	BLACK	128223
128254	RED	127872
128269	BLACK	128345
128345	RED	128269
128345	BLACK	128391
128376	RED	128376
128376	BLACK	128345
128391	RED	128467
128406	RED	128406
128406	BLACK	128452
128406	RED	128406
128452	BLACK	128391
128467	RED	128467
128467	BLACK	128452
128467	RED	128467
128467	BLACK	128498
128482	RED	128482
128482	BLACK	128482
128482	RED	128498
128498	BLACK	128482
128498	BLACK	128467
128498	BLACK	128498
128498	BLACK	128254
128543	BLACK	128559
128559	RED	128543
128559	BLACK	128559
128559	BLACK	128559
128559	RED	128604
128574	RED	128574
128574	BLACK	128589
128589	RED	128574
128589	BLACK	128559
128604	BLACK	128589
128604	RED	128696
128650	BLACK	128650
128650	RED	128681
128666	RED	128681
128681	BLACK	128650
128681	BLACK	128604
128681	RED	128696
128696	BLACK	128681
128696	RED	128696
128696	BLACK	128742
128711	RED	128727
128727	BLACK	128742
128742	RED	128727
128742	BLACK	128696
128742	BLACK	128742
128742	BLACK	129032
128757	RED	128757
128757	BLACK	128757
128757	BLACK	128818
128772	RED	128803
128803	BLACK	128757
128818	RED	128803
128818	BLACK	128864
128833	BLACK	128849
128849	BLACK	128818
128849	BLACK	128849
128864	RED	128849
128864	RED	128742
128879	BLACK	128879
128879	BLACK	128910
128879	BLACK	128879
128894	RED	128879
128910	RED	128986
128955	RED	128971
128971	BLACK	128971
128971	BLACK	128910
128986	BLACK	128971
128986	BLACK	128864
129001	RED	129016
129016	BLACK	129032
129032	RED	129016
129032	BLACK	128986
129032	BLACK	129032
129032	RED	128498
129047	BLACK	129062
129062	RED	129047
129062	RED	129139
129108	BLACK	129123
129123	RED	129062
129139	RED	129139
129139	BLACK	129123
129139	BLACK	129215
129169	RED	129184
129184	BLACK	129139
129215	RED	129184
129215	BLACK	129276
129215	RED	129230
129230	BLACK	129245
129245	RED	129230
129245	BLACK	129215
129276	BLACK	129245
129276	BLACK	129032
129291	BLACK	129306
129306	RED	129291
129306	RED	129306
129306	BLACK	129306
129306	RED	129306
129306	BLACK	129306
129306	RED	129322
129322	BLACK	129306
129322	BLACK	129337
129337	BLACK	129322
129337	BLACK	129276
129352	RED	129352
129352	BLACK	129383
129383	BLACK	129337
129383	BLACK	129383
129398	BLACK	126361
129413	RED	129413
129413	BLACK	129444
129444	RED	129444
129444	BLACK	129444
129444	BLACK	129490
129459	RED	129459
129459	BLACK	129444
129490	RED	129459
129490	BLACK	129581
129505	RED	129505
129505	BLACK	129520
129520	RED	129551
129535	RED	129551
129551	BLACK	129520
129551	RED	129551
129551	BLACK	129490
129566	RED	129566
129566	BLACK	129551
129566	RED	129566
129581	BLACK	130100
129596	RED	129596
129596	BLACK	129596
129596	RED	129596
129596	BLACK	129642
129612	RED	129612
129612	BLACK	129612
129612	RED	129596
129627	RED	129642
129642	BLACK	129612
129642	RED	129642
129642	BLACK	129856
129657	BLACK	129657
129657	RED	129673
129673	RED	129673
129673	BLACK	129657
129673	RED	129673
129673	BLACK	129688
129688	BLACK	129673
129688	RED	129749
129703	RED	129703
129703	BLACK	129703
129703	RED	129718
129718	BLACK	129703
129718	BLACK	129688
129734	RED	129734
129734	BLACK	129718
129749	RED	129734
129749	BLACK	129779
129779	BLACK	129749
129779	BLACK	129642
129795	BLACK	129810
129810	RED	129795
129810	BLACK	129779
129825	RED	129840
129840	BLACK	129810
129856	RED	129993
129871	RED	129871
129871	BLACK	129902
129886	RED	129871
129902	BLACK	129917
129917	RED	129917
129917	BLACK	129902
129917	BLACK	129856
129917	BLACK	129932
129932	BLACK	129917
129947	RED	129947
129947	BLACK	129947
129947	RED	129932
129993	BLACK	129947
129993	BLACK	129581
130008	BLACK	130008
130008	RED	130039
130024	BLACK	130008
130039	RED	130024
130039	RED	130085
130039	BLACK	130039
130069	RED	130039
130085	BLACK	129993
130100	RED	130100
130100	BLACK	130085
130100	RED	129398
130130	RED	130130
130130	BLACK	130130
130130	BLACK	130146
130146	BLACK	130130
130146	RED	130390
130191	RED	130191
130191	BLACK	130191
130191	BLACK	130237
130207	BLACK	130207
130207	RED	130191
130222	RED	130222
130222	BLACK	130207
130237	BLACK	130146
130252	BLACK	130298
130268	RED	130252
130298	RED	130314
130314	BLACK	130298
130314	BLACK	130329
130314	BLACK	130314
130329	RED	130237
130359	RED	130359
130359	BLACK	130375
130375	BLACK	130329
130375	BLACK	130375
130390	BLACK	130481
130405	RED	130405
130405	BLACK	130436
130420	RED	130405
130436	RED	130451
130436	BLACK	130436
130451	BLACK	130390
130466	RED	130466
130466	BLACK	130451
130466	RED	130466
130481	RED	131809
130497	RED	130497
130497	BLACK	130512
130512	BLACK	130954
130542	RED	130542
130542	BLACK	130542
130542	RED	130542
130542	RED	130588
130573	BLACK	130573
130573	RED	130542
130588	RED	130588
130588	BLACK	130573
130588	RED	130588
130588	RED	130603
130603	RED	130603
130603	BLACK	130588
130603	RED	130634
130619	RED	130619
130619	BLACK	130603
130634	BLACK	130680
130664	BLACK	130634
130680	RED	130909
130710	BLACK	130741
130741	RED	130710
130741	BLACK	130680
130771	BLACK	130802
130802	RED	130863
130832	RED	130832
130832	BLACK	130802
130848	RED	130832
130863	RED	130741
130893	RED	130893
130893	BLACK	130863
130909	RED	130512
130939	RED	130939
130939	BLACK	130909
130954	RED	130939
130954	BLACK	131382
130970	RED	130970
130970	BLACK	130985
130970	RED	130970
130985	RED	131061
131000	RED	131000
131000	BLACK	131015
131015	RED	131000
131015	RED	131031
131015	BLACK	131015
131031	RED	131046
131046	RED	131046
131046	BLACK	131031
131046	RED	130985
131046	BLACK	131046
131061	RED	131046
131061	RED	131092
131061	BLACK	131061
131076	RED	131061
131092	RED	131138
131107	BLACK	131092
131138	RED	131107
131138	BLACK	131168
131153	RED	131153
131153	BLACK	131138
131168	RED	131153
131168	RED	130954
131183	RED	131275
131275	BLACK	131275
131275	RED	131275
131275	RED	131275
131275	BLACK	131275
131275	BLACK	131321
131305	BLACK	131275
131321	RED	131168
131336	RED	131351
131351	BLACK	131366
131366	RED	131351
131366	BLACK	131321
131366	BLACK	131366
131382	BLACK	130481
131397	RED	131397
131397	BLACK	131427
131427	RED	131397
131427	BLACK	131473
131443	RED	131443
131443	BLACK	131427
131473	RED	131443
131473	BLACK	131382
131488	BLACK	131504
131504	RED	131488
131504	RED	131550
131519	BLACK	131504
131550	RED	131595
131550	BLACK	131550
131580	RED	131550
131595	BLACK	131641
131611	RED	131611
131611	BLACK	131595
131611	RED	131611
131641	RED	131473
131672	RED	131672
131672	BLACK	131702
131702	BLACK	131641
131733	RED	131778
131778	BLACK	131794
131794	RED	131702
131794	BLACK	131794
131809	RED	131794
131809	BLACK	132496
131824	RED	131824
131824	BLACK	131824
131824	RED	131855
131839	RED	131839
131839	BLACK	131824
131855	BLACK	131885
131870	RED	131885
131885	BLACK	131855
131885	RED	131885
131885	BLACK	132023
131900	RED	131916
131916	BLACK	131916
131916	RED	131916
131916	BLACK	131977
131916	RED	131962
131962	BLACK	131977
131962	RED	131962
131977	RED	131916
131977	BLACK	131977
131977	RED	131885
131992	RED	131992
131992	BLACK	131992
131992	BLACK	131977
132007	BLACK	131992
132023	RED	132007
132023	RED	132297
132038	BLACK	132053
132053	BLACK	132114
132068	RED	132084
132084	BLACK	132053
132099	RED	132084
132114	BLACK	132023
132129	RED	132129
132129	BLACK	132160
132145	RED	132129
132160	BLACK	132160
132160	BLACK	132160
132160	RED	132251
132190	BLACK	132206
132206	BLACK	132160
132221	RED	132221
132221	BLACK	132251
132236	RED	132221
132251	RED	132206
132251	BLACK	132251
132251	BLACK	132114
132251	BLACK	132267
132267	RED	132297
132282	RED	132282
132282	BLACK	132267
132297	RED	132282
132297	BLACK	132251
132297	BLACK	132297
132297	BLACK	131809
132328	RED	132328
132328	BLACK	132328
132328	BLACK	132297
132358	RED	132374
132374	BLACK	132374
132374	RED	132374
132374	RED	132419
132404	RED	132404
132404	BLACK	132374
132419	RED	132465
132435	RED	132465
132465	BLACK	132419
132465	RED	132465
132465	RED	132328
132480	RED	132480
132480	BLACK	132465
132496	RED	132480
132496	RED	133106
132511	RED	132511
132511	BLACK	132511
132511	BLACK	132541
132526	BLACK	132511
132541	RED	132526
132541	BLACK	132633
132572	RED	132587
132587	BLACK	132602
132602	RED	132618
132602	BLACK	132602
132618	BLACK	132541
132633	BLACK	132618
132633	RED	132831
132648	BLACK	132663
132663	BLACK	132679
132679	RED	132679
132679	BLACK	132663
132679	RED	132679
132679	BLACK	132633
132694	BLACK	132694
132694	BLACK	132755
132709	BLACK	132694
132724	RED	132709
132755	BLACK	132679
132786	RED	132786
132786	BLACK	132786
132786	BLACK	132755
132801	BLACK	132786
132831	BLACK	132969
132847	BLACK	132862
132862	RED	132847
132862	BLACK	132831
132877	RED	132877
132877	BLACK	132892
132877	RED	132877
132892	RED	132862
132908	RED	132923
132923	BLACK	132938
132938	RED	132923
132938	RED	132892
132953	RED	132953
132953	BLACK	132938
132969	BLACK	132496
132984	BLACK	132999
132999	RED	133014
133014	RED	133014
133014	BLACK	132999
133014	BLACK	133060
133030	RED	133030
133030	BLACK	133014
133045	RED	133030
133060	BLACK	132969
133075	RED	133075
133075	BLACK	133091
133091	RED	133075
133091	BLACK	133060
133091	RED	133106
133106	BLACK	133091
133106	RED	133106
133106	BLACK	130100
133121	RED	133121
133121	BLACK	133121
133121	RED	133121
133121	BLACK	133198
133136	RED	133136
133136	BLACK	133152
133136	RED	133136
133152	RED	133152
133152	BLACK	133152
133152	BLACK	133167
133167	BLACK	133152
133167	RED	133121
133182	RED	133182
133182	BLACK	133182
133182	RED	133182
133182	BLACK	133167
133182	RED	133198
133198	BLACK	133182
133198	RED	133198
133198	RED	133335
133213	RED	133213
133213	BLACK	133228
133228	RED	133213
133228	BLACK	133243
133243	RED	133243
133243	BLACK	133243
133243	RED	133228
133243	BLACK	133243
133243	RED	133198
133259	RED	133274
133274	BLACK	133274
133274	RED	133274
133274	BLACK	133304
133289	RED	133289
133289	BLACK	133274
133304	RED	133289
133304	RED	133243
133320	RED	133335
133335	BLACK	133335
133335	RED	133335
133335	BLACK	133304
133335	BLACK	133335
133335	BLACK	133564
133350	RED	133350
133350	BLACK	133365
133365	BLACK	133381
133381	RED	133381
133381	BLACK	133381
133381	RED	133381
133381	RED	133365
133381	BLACK	133381
133381	RED	133548
133411	RED	133411
133411	BLACK	133457
133457	RED	133533
133472	BLACK	133503
133503	RED	133472
133503	RED	133457
133533	RED	133533
133533	BLACK	133503
133533	RED	133533
133533	BLACK	133381
133548	RED	133548
133548	BLACK	133533
133548	BLACK	133335
133548	BLACK	133548
133564	RED	133548
133564	BLACK	133701
133579	RED	133594
133594	BLACK	133610
133610	BLACK	133610
133610	BLACK	133610
133610	RED	133564
133625	RED	133625
133625	BLACK	133655
133655	BLACK	133610
133671	RED	133686
133686	BLACK	133655
133701	BLACK	133106
133716	RED	133716
133716	BLACK	133732
133716	RED	133716
133732	RED	133747
133732	BLACK	133732
133747	BLACK	133793
133747	RED	133762
133762	BLACK	133747
133777	RED	133762
133793	BLACK	133960
133808	RED	133808
133808	BLACK	133838
133838	RED	133808
133838	RED	133869
133854	RED	133869
133869	BLACK	133838
133869	RED	133869
133869	RED	133945
133884	RED	133899
133899	BLACK	133869
133899	RED	133899
133945	BLACK	133793
133945	BLACK	133945
133960	RED	134357
133976	RED	133976
133976	BLACK	134022
134022	RED	133976
134022	RED	134037
134037	BLACK	134022
134037	BLACK	134052
134052	BLACK	134037
134052	BLACK	134174
134083	RED	134083
134083	BLACK	134083
134083	RED	134083
134083	BLACK	134113
134098	RED	134098
134098	BLACK	134098
134098	RED	134083
134113	BLACK	134098
134113	RED	134052
134113	BLACK	134128
134128	RED	134113
134128	BLACK	134113
134144	BLACK	134128
134174	RED	134144
134174	RED	133960
134205	RED	134205
134205	BLACK	134266
134235	RED	134205
134266	BLACK	134327
134281	BLACK	134281
134281	RED	134266
134296	BLACK	134327
134327	RED	134296
134327	RED	134281
134327	BLACK	134327
134327	BLACK	134174
134342	RED	134342
134342	BLACK	134342
134342	BLACK	134327
134357	RED	134357
134357	BLACK	134342
134357	BLACK	134678
134388	RED	134388
134388	BLACK	134388
134388	RED	134388
134388	BLACK	134357
134403	RED	134403
134403	BLACK	134403
134403	RED	134571
134464	RED	134525
134525	BLACK	134556
134556	RED	134525
134556	RED	134403
134571	BLACK	134556
134571	BLACK	134632
134601	RED	134617
134617	BLACK	134571
134617	RED	134617
134632	RED	134388
134647	BLACK	134662
134662	BLACK	134632
134678	RED	134678
134678	BLACK	134662
134678	BLACK	133701
134693	RED	134708
134708	BLACK	134708
134708	RED	134708
134708	BLACK	134784
134754	RED	134754
134754	BLACK	134708
134784	BLACK	135044
134800	RED	134800
134800	BLACK	134815
134815	RED	134800
134815	BLACK	134815
134815	BLACK	134815
134815	RED	134784
134830	RED	134846
134846	BLACK	134861
134861	BLACK	134876
134861	BLACK	134861
134876	RED	134815
134891	BLACK	134907
134907	RED	134891
134907	RED	134922
134922	BLACK	134907
134922	RED	134983
134968	RED	134968
134968	BLACK	134922
134983	RED	134983
134983	BLACK	134983
134983	BLACK	134876
135013	RED	135013
135013	BLACK	134983
135029	RED	135013
135044	BLACK	135502
135074	BLACK	135074
135074	BLACK	135090
135090	RED	135090
135090	BLACK	135090
135090	RED	135074
135090	BLACK	135090
135090	BLACK	135364
135105	BLACK	135105
135105	RED	135151
135120	RED	135151
135151	BLACK	135105
135151	RED	135151
135151	BLACK	135196
135166	BLACK	135151
135196	RED	135090
135242	RED	135242
135242	BLACK	135273
135273	RED	135303
135273	BLACK	135273
135288	RED	135273
135303	BLACK	135196
135349	RED	135364
135364	BLACK	135303
135364	RED	135044
135380	BLACK	135395
135395	BLACK	135425
135410	RED	135410
135410	BLACK	135395
135425	RED	135410
135425	BLACK	135364
135456	RED	135456
135456	BLACK	135471
135456	RED	135456
135471	RED	135486
135486	BLACK	135471
135486	RED	135486
135486	BLACK	135486
135486	BLACK	135425
135486	BLACK	135486
135502	RED	135486
135502	RED	134678
135547	BLACK	135563
135563	BLACK	135578
135578	RED	135578
135578	BLACK	135563
135578	RED	135578
135578	BLACK	135670
135593	BLACK	135639
135639	RED	135654
135654	RED	135654
135654	BLACK	135639
135654	BLACK	135578
135654	BLACK	135654
135670	RED	135654
135670	RED	135502
135685	RED	135685
135685	BLACK	135731
135731	BLACK	135746
135746	BLACK	135731
135746	RED	135822
135761	RED	135761
135761	BLACK	135776
135776	BLACK	135746
135776	BLACK	135792
135792	RED	135822
135807	RED	135822
135822	BLACK	135792
135822	RED	135776
135822	BLACK	135822
135822	BLACK	135670
135837	BLACK	135853
135853	BLACK	135822
135868	RED	135898
135898	BLACK	135914
135898	RED	135898
135914	RED	135929
135929	BLACK	135914
135929	RED	135853
135929	BLACK	135929
135944	RED	135929
135944	RED	137943
135959	BLACK	135975
135975	RED	136066
135990	RED	135990
135990	BLACK	136066
136066	RED	135975
136066	BLACK	136066
136066	RED	136097
136082	BLACK	136066
136097	BLACK	136143
136127	RED	136143
136143	BLACK	136097
136143	RED	136143
136143	BLACK	136234
136158	RED	136158
136158	BLACK	136173
136173	RED	136158
136173	BLACK	136143
136188	RED	136204
136204	BLACK	136219
136219	RED	136204
136219	RED	136173
136234	RED	136234
136234	BLACK	136219
136234	BLACK	136448
136249	RED	136265
136265	BLACK	136265
136265	BLACK	136326
136295	RED	136310
136310	BLACK	136310
136310	RED	136310
136310	RED	136265
136310	BLACK	136310
136326	RED	136310
136326	BLACK	136234
136341	BLACK	136371
136371	BLACK	136326
136387	RED	136387
136387	BLACK	136387
136387	RED	136387
136387	RED	136432
136387	BLACK	136387
136417	RED	136387
136432	RED	136371
136432	BLACK	136432
136448	RED	136432
136448	BLACK	135944
136463	RED	136463
136463	BLACK	136478
136478	RED	136463
136478	BLACK	136509
136494	RED	136494
136494	BLACK	136478
136509	RED	136494
136509	RED	136661
136524	RED	136570
136570	BLACK	136570
136570	RED	136570
136570	RED	136600
136585	RED	136585
136585	BLACK	136570
136600	RED	136631
136616	BLACK	136600
136631	RED	136616
136631	BLACK	136509
136646	RED	136661
136661	BLACK	136631
136661	RED	136753
136677	RED	136692
136692	BLACK	136707
136707	RED	136692
136707	BLACK	136661
136738	BLACK	136738
136738	RED	136707
136753	RED	136753
136753	BLACK	136738
136753	RED	136753
136753	BLACK	136799
136768	BLACK	136783
136783	BLACK	136753
136783	RED	136799
136799	BLACK	136783
136799	RED	136799
136799	BLACK	136967
136814	BLACK	136844
136844	BLACK	136799
136860	RED	136875
136875	BLACK	136890
136875	RED	136875
136890	RED	136844
136906	BLACK	136890
136951	RED	136906
136967	BLACK	137485
136997	RED	136997
136997	BLACK	137012
137012	RED	136997
137012	BLACK	137058
137058	BLACK	137012
137058	BLACK	136967
137058	BLACK	137073
137073	RED	137058
137073	BLACK	137180
137089	RED	137104
137104	BLACK	137104
137104	RED	137104
137104	RED	137073
137119	RED	137134
137134	BLACK	137150
137150	RED	137134
137150	RED	137150
137150	BLACK	137150
137150	RED	137104
137165	RED	137165
137165	BLACK	137150
137180	BLACK	137058
137195	BLACK	137226
137226	RED	137195
137226	BLACK	137272
137241	RED	137241
137241	BLACK	137226
137272	RED	137241
137272	RED	137180
137318	RED	137318
137318	BLACK	137333
137333	RED	137318
137333	RED	137348
137348	RED	137348
137348	BLACK	137333
137348	BLACK	137394
137379	RED	137379
137379	BLACK	137348
137394	RED	137470
137409	RED	137424
137424	BLACK	137424
137424	BLACK	137394
137455	BLACK	137424
137470	RED	137455
137470	BLACK	137272
137470	BLACK	137470
137485	RED	137470
137485	BLACK	136448
137485	BLACK	137501
137501	BLACK	137516
137516	RED	137516
137516	BLACK	137501
137516	BLACK	137684
137531	RED	137531
137531	BLACK	137531
137531	RED	137562
137546	BLACK	137531
137562	BLACK	137592
137592	BLACK	137562
137592	BLACK	137516
137638	BLACK	137638
137638	BLACK	137592
137684	RED	137684
137684	BLACK	137638
137684	RED	137485
137699	RED	137699
137699	BLACK	137699
137699	BLACK	137775
137714	BLACK	137760
137760	RED	137699
137775	RED	137775
137775	BLACK	137760
137775	RED	137836
137775	RED	137791
137791	BLACK	137821
137791	RED	137791
137821	BLACK	137775
137821	RED	137836
137836	BLACK	137821
137836	RED	137836
137836	BLACK	137684
137852	RED	137867
137867	BLACK	137867
137867	RED	137867
137867	BLACK	137836
137897	RED	137897
137897	BLACK	137897
137897	RED	137867
137928	BLACK	137897
137943	RED	117664
137958	RED	137974
137974	BLACK	137974
137974	RED	137974
137974	BLACK	138050
137989	RED	137989
137989	BLACK	138035
138019	RED	137989
138035	RED	137974
138050	BLACK	138035
138050	RED	138096
138065	BLACK	138065
138065	BLACK	138050
138080	RED	138096
138096	BLACK	138065
138096	BLACK	138218
138111	RED	138142
138142	BLACK	138142
138142	RED	138142
138142	BLACK	138096
138157	RED	138157
138157	BLACK	138172
138172	RED	138157
138172	RED	138187
138172	BLACK	138172
138187	RED	138142
138187	BLACK	138187
138218	RED	138431
138233	BLACK	138248
138248	RED	138279
138264	RED	138279
138279	BLACK	138248
138279	RED	138325
138294	RED	138325
138325	BLACK	138279
138325	BLACK	138355
138355	RED	138355
138355	BLACK	138325
138355	RED	138355
138355	BLACK	138218
138370	RED	138370
138370	BLACK	138386
138386	RED	138401
138401	BLACK	138386
138401	RED	138431
138416	BLACK	138401
138431	BLACK	138355
138431	BLACK	138431
138431	BLACK	138721
138447	RED	138462
138462	BLACK	138477
138477	RED	138462
138477	BLACK	138492
138492	BLACK	138477
138492	BLACK	138523
138508	RED	138508
138508	BLACK	138523
138523	BLACK	138492
138523	BLACK	138523
138523	RED	138630
138538	BLACK	138538
138538	BLACK	138569
138569	RED	138569
138569	BLACK	138538
138569	BLACK	138523
138599	RED	138615
138615	BLACK	138615
138615	RED	138630
138615	BLACK	138615
138630	BLACK	138569
138630	BLACK	138630
138630	BLACK	138431
138645	RED	138645
138645	BLACK	138645
138645	BLACK	138645
138645	BLACK	138645
138645	RED	138676
138660	RED	138660
138660	BLACK	138660
138660	BLACK	138645
138676	RED	138676
138676	BLACK	138660
138676	BLACK	138630
138706	RED	138706
138706	BLACK	138676
138721	RED	138706
138721	BLACK	139790
138737	RED	138752
138752	BLACK	138782
138767	RED	138752
138782	BLACK	138889
138798	BLACK	138813
138813	RED	138798
138813	BLACK	138843
138843	RED	138843
138843	BLACK	138813
138843	RED	138782
138859	BLACK	138859
138859	BLACK	138843
138889	RED	138889
138889	BLACK	138859
138889	BLACK	139652
138904	BLACK	138904
138904	BLACK	138966
138920	RED	138966
138966	BLACK	138904
138966	RED	138966
138966	BLACK	139133
138981	RED	138996
138996	BLACK	138996
138996	BLACK	138966
